ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	TAG	FAMILY
5651	chenhmongmien-She	BODY	kwe³¹; ne³¹	kwe³¹	k w e ³¹		human body part	Hmong-Mien
5652	chenhmongmien-She	BODY	kwe³¹; ne³¹	ne³¹	n e ³¹		human body part	Hmong-Mien
5695	chenhmongmien-Jiongnai	BODY	tja⁵³	tja⁵³	t j a ⁵³		human body part	Hmong-Mien
5738	chenhmongmien-Mien	BODY	sin³³	sin³³	s i n ³³		human body part	Hmong-Mien
5782	chenhmongmien-KimMun	BODY	teːn¹¹	teːn¹¹	t eː n ¹¹		human body part	Hmong-Mien
5825	chenhmongmien-BiaoMin	BODY	ʑɛn⁴²ɕɛn³³	ʑɛn⁴²ɕɛn³³	ʑ ɛ n ⁴² + ɕ ɛ n ³³		human body part	Hmong-Mien
5867	chenhmongmien-ZaoMin	BODY	tan⁴⁴	tan⁴⁴	t a n ⁴⁴		human body part	Hmong-Mien
5933	kraftchadic-Angas	BODY	ši̵k	ši̵k	ʃ ɨ k		human body part	Afro-Asiatic
5980	kraftchadic-Ankwe	BODY	si̵k	si̵k	s ɨ k		human body part	Afro-Asiatic
6025	kraftchadic-Bacama	BODY	sutò	sutò	s u t o		human body part	Afro-Asiatic
6069	kraftchadic-Bade	BODY	ə̀twkán	ə̀twkán	ə t w k a n		human body part	Afro-Asiatic
6116	kraftchadic-Banana	BODY	tənù	tənù	t ə n u		human body part	Afro-Asiatic
6162	kraftchadic-Bananamouseye	BODY	bakano	bakano	b a k a n o		human body part	Afro-Asiatic
6209	kraftchadic-Boka	BODY	fə̀tə̀	fə̀tə̀	f ə t ə		human body part	Afro-Asiatic
6253	kraftchadic-Bolewa	BODY	ziwò	ziwò	z i w o		human body part	Afro-Asiatic
6299	kraftchadic-Buli	BODY	ƚi	ƚi	lˠ i		human body part	Afro-Asiatic
6346	kraftchadic-Bura	BODY	dzà	dzà	dz a		human body part	Afro-Asiatic
6389	kraftchadic-Burma	BODY	šiyì̵k	šiyì̵k	ʃ i j ɨ k		human body part	Afro-Asiatic
6435	kraftchadic-Cibak	BODY	dzà	dzà	dz a		human body part	Afro-Asiatic
6481	kraftchadic-Cip	BODY	šik	šik	ʃ i k		human body part	Afro-Asiatic
6527	kraftchadic-Daba	BODY	ksi̵m	ksi̵m	k s ɨ m		human body part	Afro-Asiatic
6571	kraftchadic-Dera	BODY	yik	yik	j i k		human body part	Afro-Asiatic
6618	kraftchadic-Dira	BODY	ðì	ðì	ð i		human body part	Afro-Asiatic
6666	kraftchadic-Dwot	BODY	ði	ði	ð i		human body part	Afro-Asiatic
6712	kraftchadic-Faligili	BODY	vùɣa	vùɣa	v u ɣ a		human body part	Afro-Asiatic
6759	kraftchadic-Falijilbu	BODY	ši̵si̵nigy si̵sî̵n	ši̵si̵nigy si̵sî̵n	ʃ ɨ s ɨ n i g j + s ɨ s ɨ n		human body part	Afro-Asiatic
6805	kraftchadic-Falikiria	BODY	vù	vù	v u		human body part	Afro-Asiatic
6852	kraftchadic-Falimucella	BODY	sùʔuʔ	sùʔuʔ	s u ʔ u ʔ		human body part	Afro-Asiatic
6898	kraftchadic-Faliwagira	BODY	sùʔwun	sùʔwun	s u ʔ w u n		human body part	Afro-Asiatic
6945	kraftchadic-Gaanda	BODY	fə̀ta	fə̀ta	f ə t a		human body part	Afro-Asiatic
6995	kraftchadic-Gava	BODY	vùɣà	vùɣà	v u ɣ a		human body part	Afro-Asiatic
7040	kraftchadic-Geji	BODY	ði	ði	ð i		human body part	Afro-Asiatic
7083	kraftchadic-Gera	BODY	zowì	zowì	z o w i		human body part	Afro-Asiatic
7130	kraftchadic-Gude	BODY	šišɩn	šišɩn	ʃ i ʃ ɪ n		human body part	Afro-Asiatic
7177	kraftchadic-Gudu	BODY	fwáːsí	fwáːsí	f w aː s i		human body part	Afro-Asiatic
7224	kraftchadic-Gabin	BODY	fə̀tə	fə̀tə	f ə t ə		human body part	Afro-Asiatic
7273	kraftchadic-Glvda	BODY	vὺɣà	vὺɣà	v ʊ ɣ a		human body part	Afro-Asiatic
7320	kraftchadic-Hausa	BODY	jìkī	jìkī	dʒ i k i		human body part	Afro-Asiatic
7367	kraftchadic-Higibaza	BODY	vɔ̀	vɔ̀	v ɔ		human body part	Afro-Asiatic
7415	kraftchadic-Higifutu	BODY	wgwò	wgwò	w g w o		human body part	Afro-Asiatic
7457	kraftchadic-Higighye	BODY	fì̵rà	fì̵rà	f ɨ r a		human body part	Afro-Asiatic
7504	kraftchadic-Higikamale	BODY	gùvà	gùvà	g u v a		human body part	Afro-Asiatic
7552	kraftchadic-Higinkafa	BODY	gwà	gwà	g w a		human body part	Afro-Asiatic
7602	kraftchadic-Hildi	BODY	dzaw	dzaw	dz a w		human body part	Afro-Asiatic
7650	kraftchadic-Hwona	BODY	faṛā	faṛā	f a r a		human body part	Afro-Asiatic
7694	kraftchadic-Karekare	BODY	zû	zû	z u		human body part	Afro-Asiatic
7740	kraftchadic-Kilba	BODY	dzà	dzà	dz a		human body part	Afro-Asiatic
7787	kraftchadic-Lamepeve	BODY	tu	tu	t u		human body part	Afro-Asiatic
7834	kraftchadic-Mandara	BODY	vuwa	vuwa	v u w a		human body part	Afro-Asiatic
7881	kraftchadic-Margi	BODY	wudzu	wudzu	w u dz u		human body part	Afro-Asiatic
7930	kraftchadic-Massa	BODY	θiwano	θiwano	θ i w a n o		human body part	Afro-Asiatic
7979	kraftchadic-Matakam	BODY	vua	vua	v u a		human body part	Afro-Asiatic
8027	kraftchadic-Mismezime	BODY	tou	tou	t o u		human body part	Afro-Asiatic
8072	kraftchadic-Miya	BODY	tuwòtu	tuwòtu	t u w o t u		human body part	Afro-Asiatic
8118	kraftchadic-Mwulyen	BODY	sùgí	sùgí	s u g i		human body part	Afro-Asiatic
8166	kraftchadic-Nakatsa	BODY	vùɣa	vùɣa	v u ɣ a		human body part	Afro-Asiatic
8211	kraftchadic-Ngamo	BODY	zùgò	zùgò	z u g o		human body part	Afro-Asiatic
8256	kraftchadic-Ngizim	BODY	ti̵kà	ti̵kà	t ɨ k a		human body part	Afro-Asiatic
8302	kraftchadic-Ngwaxi	BODY	dzài	dzài	dz a i		human body part	Afro-Asiatic
8343	kraftchadic-Njanye	BODY	šiši	šiši	ʃ i ʃ i		human body part	Afro-Asiatic
8382	kraftchadic-Pero	BODY	cik	cik	c i k		human body part	Afro-Asiatic
8425	kraftchadic-Piimdi	BODY	vədə	vədə	v ə d ə		human body part	Afro-Asiatic
8469	kraftchadic-Plci	BODY	ði	ði	ð i		human body part	Afro-Asiatic
8513	kraftchadic-Seya	BODY	ði	ði	ð i		human body part	Afro-Asiatic
8560	kraftchadic-Sura	BODY	ɓêep	ɓêep	ɓ e e p		human body part	Afro-Asiatic
8607	kraftchadic-Tangale	BODY	ik	ik	i k		human body part	Afro-Asiatic
8654	kraftchadic-Wamdiu	BODY	i̵dzə̀w	i̵dzə̀w	ɨ dz ə w		human body part	Afro-Asiatic
8718	kraftchadic-Westmargi	BODY	ija	ija	i dʒ a		human body part	Afro-Asiatic
8719	kraftchadic-Westmargi	BODY	ijəgə̀	ijəgə̀	i dʒ ə g ə		human body part	Afro-Asiatic
8783	kraftchadic-Zvana	BODY	vùɣà	vùɣà	v u ɣ a		human body part	Afro-Asiatic
6	hantganbangime-Bankan_Tey	BONE	kìrⁿěy	kìrⁿěy	k i r̃ e j		human body part	Dogon
45	hantganbangime-Ben_Tey	BONE	cìrⁿɛ̌yⁿ	cìrⁿɛ̌yⁿ	tʃ i r̃ ɛ j̃		human body part	Dogon
81	hantganbangime-Bunoge	BONE	gá:yè	gá:yè	g aː j e		human body part	Dogon
114	hantganbangime-Jamsay	BONE	cìrⁿé	cìrⁿé	tʃ i r̃ e		human body part	Dogon
152	hantganbangime-Mombo	BONE	gà:wⁿě:	gà:wⁿě:	g aː w̃ eː		human body part	Dogon
190	hantganbangime-Najamba	BONE	kìná-ŋgó	kìná-ŋgó	k i n a + ŋ g o		human body part	Dogon
229	hantganbangime-Nanga	BONE	kìrⁿá	kìrⁿá	k i r̃ a		human body part	Dogon
268	hantganbangime-Perge_Tegu	BONE	kìrⁿé	kìrⁿé	k i r̃ e		human body part	Dogon
306	hantganbangime-Tebul_Ure	BONE	cìnǎ:	cìnǎ:	tʃ i n aː		human body part	Dogon
344	hantganbangime-Tiranige_Diga	BONE	kíná	kíná	k i n a		human body part	Dogon
381	hantganbangime-Togo_Kan	BONE	kìrⁿí	kìrⁿí	k i r̃ i		human body part	Dogon
417	hantganbangime-Tommo_So	BONE	kìyé	kìyé	k i j e		human body part	Dogon
456	hantganbangime-Toro_Tegu	BONE	cìrá	cìrá	tʃ i r a		human body part	Dogon
495	hantganbangime-Yanda_Dom	BONE	kìrⁿà	kìrⁿà	k i r̃ a		human body part	Dogon
534	hantganbangime-Yorno_So	BONE	kǐ:	kǐ:	k iː		human body part	Dogon
572	hantganbangime-Penange	BONE	gɔ̀:gɛ̀	gɔ̀:gɛ̀	g ɔː g ɛ		human body part	Dogon
653	northeuralex-fin	BONE	luu	luː	l uː		human body part	Uralic
721	northeuralex-krl	BONE	luu	luː	l uː		human body part	Uralic
787	northeuralex-olo	BONE	luu	luː	l uː		human body part	Uralic
855	northeuralex-vep	BONE	lu	lʊ	l ʊ		human body part	Uralic
916	northeuralex-ekk	BONE	luu	luː	l uː		human body part	Uralic
980	northeuralex-liv	BONE	lū	luː	l uː		human body part	Uralic
1044	northeuralex-sma	BONE	måara	moɒra	m o ɒ r a		human body part	Uralic
1045	northeuralex-sma	BONE	måaroe	moɒruʌ	m o ɒ r u ʌ		human body part	Uralic
1111	northeuralex-smj	BONE	dákte	daktɛ	d a k t ɛ		human body part	Uralic
1179	northeuralex-sme	BONE	dákti	taːkti	t aː k t i		human body part	Uralic
1244	northeuralex-smn	BONE	tähti	tæhti	t æ h t i		human body part	Uralic
1307	northeuralex-sms	BONE	tä´htt	taxʲtːʲɘ	t a xʲ tʲː ɘ		human body part	Uralic
1372	northeuralex-sjd	BONE	та̄ххт	taːxːt	t aː xː t		human body part	Uralic
1373	northeuralex-sjd	BONE	та̄ффьт	taːfːt	t aː fː t		human body part	Uralic
1433	northeuralex-mrj	BONE	лу	lu	l u		human body part	Uralic
1500	northeuralex-mhr	BONE	лу	lu	l u		human body part	Uralic
1565	northeuralex-mdf	BONE	пакарь	pakarʲ	p a k a rʲ		human body part	Uralic
1631	northeuralex-myv	BONE	пакарь	pakarʲ	p a k a rʲ		human body part	Uralic
1694	northeuralex-udm	BONE	лы	lɨ	l ɨ		human body part	Uralic
1753	northeuralex-koi	BONE	коска	koska	k o s k a		human body part	Uralic
1821	northeuralex-kpv	BONE	лы	ɫɨ	lˠ ɨ		human body part	Uralic
1885	northeuralex-hun	BONE	csont	t͡ʃont	tʃ o n t		human body part	Uralic
1944	northeuralex-kca	BONE	ӆов	ɬow	ɬ o w		human body part	Uralic
2005	northeuralex-mns	BONE	лув	luw	l u w		human body part	Uralic
2065	northeuralex-sel	BONE	лэ	læ	l æ		human body part	Uralic
2127	northeuralex-yrk	BONE	лы	lɨ	l ɨ		human body part	Uralic
2182	northeuralex-enf	BONE	лызи	ɫɨzi	lˠ ɨ z i		human body part	Uralic
2244	northeuralex-nio	BONE	латәә	lɐtəː	l ɐ t əː		human body part	Uralic
2306	northeuralex-ben	BONE	অস্থি	ɔst̪ʰi	ɔ s t̪ʰ i		human body part	Indo-European
2393	northeuralex-hin	BONE	अस्थि	əstʰɪ	ə s tʰ ɪ		human body part	Indo-European
2466	northeuralex-pbu	BONE	هډوکی	haˈɖukai	h a ɖ u k a i		human body part	Indo-European
2533	northeuralex-pes	BONE	استخوان	ostoxɒːn	o s t o x ɒː n		human body part	Indo-European
2600	northeuralex-kmr	BONE	hestî	hɛsti	h ɛ s t i		human body part	Indo-European
2662	northeuralex-oss	BONE	стӕг	stəɡ	s t ə g		human body part	Indo-European
2728	northeuralex-hye	BONE	ոսկոր	ʋɔskɔɾ	ʋ ɔ s k ɔ ɾ		human body part	Indo-European
2793	northeuralex-ell	BONE	οστό	osto	o s t o		human body part	Indo-European
2794	northeuralex-ell	BONE	κόκκαλο	kokkalo	k o k k a l o		human body part	Indo-European
2860	northeuralex-sqi	BONE	asht	aʃt	a ʃ t		human body part	Indo-European
2861	northeuralex-sqi	BONE	kockë	kɔt͡skə	k ɔ ts k ə		human body part	Indo-European
2934	northeuralex-bul	BONE	кост	kɔst	k ɔ s t		human body part	Indo-European
2998	northeuralex-hrv	BONE	kost	kɔ̂ːst	k ɔː s t		human body part	Indo-European
3060	northeuralex-slv	BONE	kóst	kɔ˨ːst	k ɔː ² s t		human body part	Indo-European
3122	northeuralex-slk	BONE	kosť	kɔsc	k ɔ s c		human body part	Indo-European
3185	northeuralex-ces	BONE	kost	kost	k o s t		human body part	Indo-European
3250	northeuralex-pol	BONE	kość	kɔɕt͡ɕ	k ɔ ɕ tɕ		human body part	Indo-European
3310	northeuralex-ukr	BONE	кістка	kistkɑ	k i s t k ɑ		human body part	Indo-European
3375	northeuralex-bel	BONE	косць	kɔst͡sʲ	k ɔ s tsʲ		human body part	Indo-European
3439	northeuralex-rus	BONE	кость	kəstʲ	k ə s tʲ		human body part	Indo-European
3501	northeuralex-lit	BONE	kaulas	kâˑʊ̯ɫɐs	k aˑ ʊ lˠ ɐ s		human body part	Indo-European
3568	northeuralex-lav	BONE	kauls	kau̯ls	k au l s		human body part	Indo-European
3631	northeuralex-isl	BONE	bein	pɛin	p ɛi n		human body part	Indo-European
3694	northeuralex-nor	BONE	bein	bæjn	b æ j n		human body part	Indo-European
3695	northeuralex-nor	BONE	knokkel	ˈknɔkəl	k n ɔ k ə l		human body part	Indo-European
3756	northeuralex-swe	BONE	ben	beːn	b eː n		human body part	Indo-European
3816	northeuralex-dan	BONE	ben	ˈbeːˀn	b eː ʔ n		human body part	Indo-European
3874	northeuralex-deu	BONE	Knochen	knɔχən	k n ɔ χ ə n		human body part	Indo-European
3935	northeuralex-nld	BONE	bot	bɔt	b ɔ t		human body part	Indo-European
3936	northeuralex-nld	BONE	been	bəə	b ə ə		human body part	Indo-European
3937	northeuralex-nld	BONE	knook	knoːk	k n oː k		human body part	Indo-European
3998	northeuralex-eng	BONE	bone	bəʊn	b ə ʊ n		human body part	Indo-European
4062	northeuralex-gle	BONE	cnámh	kn̪ˠaːvˠ	k n̪ˠ aː vˠ		human body part	Indo-European
4125	northeuralex-cym	BONE	asgwrn	asɡʊrn	a s g ʊ r n		human body part	Indo-European
4185	northeuralex-bre	BONE	askorn	askɔʀn	a s k ɔ ʀ n		human body part	Indo-European
4245	northeuralex-lat	BONE	os	ɔs	ɔ s		human body part	Indo-European
4308	northeuralex-fra	BONE	os	ɔs	ɔ s		human body part	Indo-European
4372	northeuralex-cat	BONE	os	ɔs	ɔ s		human body part	Indo-European
4432	northeuralex-spa	BONE	hueso	weso	w e s o		human body part	Indo-European
4498	northeuralex-por	BONE	osso	ˈosu	o s u		human body part	Indo-European
4563	northeuralex-ita	BONE	osso	osːo	o sː o		human body part	Indo-European
4630	northeuralex-ron	BONE	os	os	o s		human body part	Indo-European
4692	northeuralex-arb	BONE	عظم	ʕɑdˤm	ʕ ɑ dˤ m		human body part	Afro-Asiatic
4753	northeuralex-heb	BONE	עצם	ɛt͡sɛm	ɛ ts ɛ m		human body part	Afro-Asiatic
4813	northeuralex-cmn	BONE	骨	kǔ	k u		human body part	Sino-Tibetan
4857	chenhmongmien-EasternLuobuohe	BONE	ʔa⁰²tsʰuŋ⁵⁵	ʔa⁰²tsʰuŋ⁵⁵	ʔ a ² + tsʰ u ŋ ⁵⁵		human body part	Hmong-Mien
4900	chenhmongmien-WesternLuobuohe	BONE	qo⁰⁵tsʰoŋ⁵⁵	qo⁰⁵tsʰoŋ⁵⁵	q o ⁵ + tsʰ o ŋ ⁵⁵		human body part	Hmong-Mien
4943	chenhmongmien-Chuanqiandian	BONE	tsʰaŋ⁴⁴	tsʰaŋ⁴⁴	tsʰ a ŋ ⁴⁴		human body part	Hmong-Mien
4986	chenhmongmien-CentralGuizhouChuanqiandian	BONE	qə⁰²sʰã¹³	qə⁰²sʰã¹³	q ə ² + sʰ ã ¹³		human body part	Hmong-Mien
5030	chenhmongmien-SouthernGuizhouChuanqiandian	BONE	saŋ²³²	saŋ²³²	s a ŋ ²³²		human body part	Hmong-Mien
5073	chenhmongmien-NortheastYunnanChuanqiandian	BONE	ʔa³³tsʰaɯ³³	ʔa³³tsʰaɯ³³	ʔ a ³³ + tsʰ aɯ ³³		human body part	Hmong-Mien
5116	chenhmongmien-WesternXiangxi	BONE	qo³⁵soŋ⁴⁴	qo³⁵soŋ⁴⁴	q o ³⁵ + s o ŋ ⁴⁴		human body part	Hmong-Mien
5159	chenhmongmien-EasternXiangxi	BONE	ki⁵⁵saŋ⁵⁵	ki⁵⁵saŋ⁵⁵	k i ⁵⁵ + s a ŋ ⁵⁵		human body part	Hmong-Mien
5202	chenhmongmien-NorthernQiandong	BONE	po³⁵sʰoŋ³⁵	po³⁵sʰoŋ³⁵	p o ³⁵ + sʰ o ŋ ³⁵		human body part	Hmong-Mien
5245	chenhmongmien-EasternQiandong	BONE	suŋ³³	suŋ³³	s u ŋ ³³		human body part	Hmong-Mien
5290	chenhmongmien-SouthernQiandong	BONE	sam⁵³	sam⁵³	s a m ⁵³		human body part	Hmong-Mien
5333	chenhmongmien-WesternQiandong	BONE	sʰuŋ¹³	sʰuŋ¹³	sʰ u ŋ ¹³		human body part	Hmong-Mien
5377	chenhmongmien-WesternBaheng	BONE	qa⁰³soŋ³¹	qa⁰³soŋ³¹	q a ³ + s o ŋ ³¹		human body part	Hmong-Mien
5420	chenhmongmien-EasternBaheng	BONE	qa⁰³suŋ³¹³	qa⁰³suŋ³¹³	q a ³ + s u ŋ ³¹³		human body part	Hmong-Mien
5463	chenhmongmien-Dongnu	BONE	ʔa⁰²səŋ⁵³	ʔa⁰²səŋ⁵³	ʔ a ² + s ə ŋ ⁵³		human body part	Hmong-Mien
5506	chenhmongmien-Nunu	BONE	son³⁵	son³⁵	s o n ³⁵		human body part	Hmong-Mien
5549	chenhmongmien-Numao	BONE	saŋ¹³	saŋ¹³	s a ŋ ¹³		human body part	Hmong-Mien
5592	chenhmongmien-Bana	BONE	tɬʰuŋ⁴⁴tɬʰuŋ⁴⁴	tɬʰuŋ⁴⁴tɬʰuŋ⁴⁴	tɬʰ u ŋ ⁴⁴ + tɬʰ u ŋ ⁴⁴		human body part	Hmong-Mien
5635	chenhmongmien-Younuo	BONE	tʰaŋ³³	tʰaŋ³³	tʰ a ŋ ³³		human body part	Hmong-Mien
5679	chenhmongmien-She	BONE	suŋ⁵⁵kɔ⁵⁵	suŋ⁵⁵kɔ⁵⁵	s u ŋ ⁵⁵ + k ɔ ⁵⁵		human body part	Hmong-Mien
5722	chenhmongmien-Jiongnai	BONE	θəŋ⁵³	θəŋ⁵³	θ ə ŋ ⁵³		human body part	Hmong-Mien
5765	chenhmongmien-Mien	BONE	buŋ⁵³	buŋ⁵³	b u ŋ ⁵³		human body part	Hmong-Mien
5809	chenhmongmien-KimMun	BONE	toŋ⁵¹	toŋ⁵¹	t o ŋ ⁵¹		human body part	Hmong-Mien
5851	chenhmongmien-BiaoMin	BONE	suə³⁵	suə³⁵	s w ə ³⁵		human body part	Hmong-Mien
5894	chenhmongmien-ZaoMin	BONE	hiŋ²⁴	hiŋ²⁴	h i ŋ ²⁴		human body part	Hmong-Mien
5964	kraftchadic-Ankwe	BONE	ʔi̵s	ʔi̵s	ʔ ɨ s		human body part	Afro-Asiatic
6010	kraftchadic-Bacama	BONE	ùlɛy	ùlɛy	u l ɛ j		human body part	Afro-Asiatic
6054	kraftchadic-Bade	BONE	síiláan	síiláan	s i i l a a n		human body part	Afro-Asiatic
6100	kraftchadic-Banana	BONE	sokɩŋà	sokɩŋà	s o k ɪ ŋ a		human body part	Afro-Asiatic
6145	kraftchadic-Bananamouseye	BONE	sɔkŋa	sɔkŋa	s ɔ k ŋ a		human body part	Afro-Asiatic
6193	kraftchadic-Boka	BONE	àla	àla	a l a		human body part	Afro-Asiatic
6237	kraftchadic-Bolewa	BONE	ùsəki	ùsəki	u s ə k i		human body part	Afro-Asiatic
6283	kraftchadic-Buli	BONE	gùl	gùl	g u l		human body part	Afro-Asiatic
6330	kraftchadic-Bura	BONE	ɗaxyù	ɗaxyù	ɗ a x j u		human body part	Afro-Asiatic
6374	kraftchadic-Burma	BONE	gwə̀ŋə̀l	gwə̀ŋə̀l	g w ə ŋ ə l		human body part	Afro-Asiatic
6419	kraftchadic-Cibak	BONE	ɗaxi	ɗaxi	ɗ a x i		human body part	Afro-Asiatic
6465	kraftchadic-Cip	BONE	ɛ̌s	ɛ̌s	ɛ s		human body part	Afro-Asiatic
6511	kraftchadic-Daba	BONE	gèngì̵rri̵ð	gèngì̵rri̵ð	g e n g ɨ r r ɨ ð		human body part	Afro-Asiatic
6555	kraftchadic-Dera	BONE	wiyin	wiyin	w i j i n		human body part	Afro-Asiatic
6603	kraftchadic-Dira	BONE	gwùlὲ	gwùlὲ	g w u l ɛ		human body part	Afro-Asiatic
6650	kraftchadic-Dwot	BONE	ˀis	ˀis	ʔ i s		human body part	Afro-Asiatic
6696	kraftchadic-Faligili	BONE	ʔɩƚu	ʔɩƚu	ʔ ɪ lˠ u		human body part	Afro-Asiatic
6743	kraftchadic-Falijilbu	BONE	vwà	vwà	v w a		human body part	Afro-Asiatic
6790	kraftchadic-Falikiria	BONE	ʔyɩƚuʔ	ʔyɩƚuʔ	ʔ j ɪ lˠ u ʔ		human body part	Afro-Asiatic
6836	kraftchadic-Falimucella	BONE	ʔìðun	ʔìðun	ʔ i ð u n		human body part	Afro-Asiatic
6882	kraftchadic-Faliwagira	BONE	ʔɩðun	ʔɩðun	ʔ ɪ ð u n		human body part	Afro-Asiatic
